Time,Latidude,D,Longitude,D,Altitude,U
154559.000,3921.5400,N,11234.5645,W,1427.8,M
154600.000,3921.5400,N,11234.5645,W,1427.8,M
154601.000,3921.5400,N,11234.5645,W,1427.8,M
154602.000,3921.5400,N,11234.5645,W,1427.8,M
154603.000,3921.5400,N,11234.5645,W,1427.8,M
154604.000,3921.5400,N,11234.5645,W,1427.8,M
154605.000,3921.5400,N,11234.5645,W,1427.8,M
154606.000,3921.5400,N,11234.5645,W,1427.9,M
154607.000,3921.5400,N,11234.5645,W,1427.9,M
154608.000,3921.5400,N,11234.5645,W,1427.9,M
154609.000,3921.5400,N,11234.5645,W,1427.9,M
154610.000,3921.5400,N,11234.5645,W,1427.9,M
154611.000,3921.5401,N,11234.5644,W,1427.9,M
154612.000,3921.5402,N,11234.5641,W,1427.5,M
154613.000,3921.5402,N,11234.5639,W,1427.5,M
154614.000,3921.5401,N,11234.5637,W,1427.6,M
154615.000,3921.5400,N,11234.5635,W,1427.7,M
154616.000,3921.5400,N,11234.5634,W,1427.7,M
154617.000,3921.5400,N,11234.5634,W,1427.8,M
154618.000,3921.5399,N,11234.5633,W,1427.9,M
154619.000,3921.5399,N,11234.5633,W,1428.0,M
154620.000,3921.5399,N,11234.5633,W,1428.0,M
154621.000,3921.5399,N,11234.5633,W,1428.0,M
154622.000,3921.5399,N,11234.5633,W,1428.0,M
154623.000,3921.5399,N,11234.5633,W,1428.0,M
154624.000,3921.5399,N,11234.5633,W,1428.0,M
154625.000,3921.5399,N,11234.5633,W,1428.0,M
154626.000,3921.5399,N,11234.5633,W,1428.0,M
154627.000,3921.5399,N,11234.5633,W,1428.0,M
154628.000,3921.5399,N,11234.5633,W,1428.0,M
154629.000,3921.5399,N,11234.5633,W,1428.0,M
154630.000,3921.5399,N,11234.5633,W,1428.0,M
154631.000,3921.5399,N,11234.5633,W,1428.0,M
154632.000,3921.5399,N,11234.5634,W,1428.0,M
154633.000,3921.5399,N,11234.5634,W,1428.0,M
154634.000,3921.5399,N,11234.5634,W,1428.0,M
154635.000,3921.5399,N,11234.5633,W,1428.0,M
154636.000,3921.5399,N,11234.5633,W,1428.0,M
154637.000,3921.5399,N,11234.5634,W,1428.0,M
154638.000,3921.5399,N,11234.5634,W,1428.0,M
154639.000,3921.5399,N,11234.5634,W,1428.0,M
154640.000,3921.5399,N,11234.5634,W,1428.0,M
154641.000,3921.5399,N,11234.5634,W,1428.0,M
154642.000,3921.5399,N,11234.5634,W,1428.0,M
154643.000,3921.5399,N,11234.5634,W,1428.0,M
154644.000,3921.5399,N,11234.5634,W,1428.0,M
154645.000,3921.5399,N,11234.5634,W,1428.0,M
154646.000,3921.5399,N,11234.5634,W,1428.0,M
154647.000,3921.5399,N,11234.5634,W,1427.9,M
154648.000,3921.5399,N,11234.5634,W,1427.9,M
154649.000,3921.5399,N,11234.5634,W,1427.9,M
154650.000,3921.5399,N,11234.5634,W,1427.9,M
154651.000,3921.5400,N,11234.5634,W,1427.9,M
154652.000,3921.5400,N,11234.5634,W,1427.9,M
154653.000,3921.5400,N,11234.5634,W,1427.9,M
154654.000,3921.5400,N,11234.5634,W,1427.9,M
154655.000,3921.5400,N,11234.5633,W,1427.9,M
154656.000,3921.5400,N,11234.5633,W,1427.9,M
154657.000,3921.5400,N,11234.5633,W,1427.9,M
154658.000,3921.5400,N,11234.5633,W,1427.9,M
154659.000,3921.5400,N,11234.5633,W,1427.9,M
154700.000,3921.5400,N,11234.5633,W,1427.9,M
154701.000,3921.5400,N,11234.5633,W,1427.9,M
154702.000,3921.5400,N,11234.5633,W,1427.9,M
154703.000,3921.5400,N,11234.5633,W,1427.9,M
154704.000,3921.5400,N,11234.5633,W,1427.9,M
154705.000,3921.5400,N,11234.5633,W,1427.9,M
154706.000,3921.5400,N,11234.5633,W,1427.9,M
154707.000,3921.5400,N,11234.5633,W,1427.9,M
154708.000,3921.5400,N,11234.5633,W,1427.9,M
154709.000,3921.5400,N,11234.5633,W,1427.9,M
154710.000,3921.5400,N,11234.5633,W,1427.9,M
154711.000,3921.5400,N,11234.5633,W,1427.9,M
154712.000,3921.5400,N,11234.5633,W,1427.9,M
154713.000,3921.5400,N,11234.5633,W,1427.9,M
154714.000,3921.5400,N,11234.5633,W,1427.9,M
154715.000,3921.5400,N,11234.5633,W,1427.9,M
154716.000,3921.5400,N,11234.5633,W,1427.9,M
154717.000,3921.5400,N,11234.5633,W,1427.9,M
154718.000,3921.5400,N,11234.5633,W,1427.9,M
154719.000,3921.5400,N,11234.5633,W,1427.9,M
154720.000,3921.5400,N,11234.5633,W,1427.9,M
154721.000,3921.5400,N,11234.5633,W,1427.9,M
154722.000,3921.5400,N,11234.5633,W,1427.9,M
154723.000,3921.5400,N,11234.5633,W,1427.9,M
154724.000,3921.5400,N,11234.5633,W,1427.9,M
154725.000,3921.5400,N,11234.5633,W,1427.9,M
154726.000,3921.5400,N,11234.5633,W,1427.9,M
154727.000,3921.5400,N,11234.5633,W,1427.9,M
154728.000,3921.5400,N,11234.5633,W,1427.9,M
154729.000,3921.5400,N,11234.5633,W,1427.9,M
154730.000,3921.5400,N,11234.5633,W,1427.9,M
154731.000,3921.5400,N,11234.5633,W,1427.9,M
154732.000,3921.5400,N,11234.5633,W,1427.9,M
154733.000,3921.5400,N,11234.5633,W,1427.9,M
154734.000,3921.5400,N,11234.5633,W,1427.9,M
154735.000,3921.5399,N,11234.5633,W,1427.9,M
154736.000,3921.5399,N,11234.5633,W,1427.9,M
154737.000,3921.5399,N,11234.5633,W,1427.9,M
154738.000,3921.5399,N,11234.5633,W,1427.9,M
154739.000,3921.5399,N,11234.5633,W,1427.9,M
154740.000,3921.5399,N,11234.5633,W,1427.9,M
154741.000,3921.5399,N,11234.5633,W,1427.9,M
154742.000,3921.5399,N,11234.5633,W,1427.9,M
154743.000,3921.5400,N,11234.5633,W,1427.9,M
154744.000,3921.5400,N,11234.5633,W,1427.9,M
154745.000,3921.5400,N,11234.5633,W,1427.9,M
154746.000,3921.5402,N,11234.5635,W,1427.9,M
154747.000,3921.5403,N,11234.5635,W,1427.9,M
154748.000,3921.5404,N,11234.5635,W,1428.0,M
154749.000,3921.5406,N,11234.5634,W,1428.0,M
154750.000,3921.5406,N,11234.5634,W,1428.0,M
154751.000,3921.5406,N,11234.5634,W,1428.0,M
154752.000,3921.5406,N,11234.5634,W,1428.0,M
154753.000,3921.5406,N,11234.5634,W,1428.0,M
154754.000,3921.5406,N,11234.5634,W,1428.0,M
154755.000,3921.5406,N,11234.5634,W,1428.0,M
154756.000,3921.5406,N,11234.5634,W,1428.0,M
154757.000,3921.5406,N,11234.5634,W,1428.0,M
154758.000,3921.5406,N,11234.5634,W,1428.0,M
154759.000,3921.5406,N,11234.5634,W,1428.0,M
154800.000,3921.5406,N,11234.5634,W,1428.0,M
154801.000,3921.5406,N,11234.5634,W,1428.0,M
154802.000,3921.5406,N,11234.5634,W,1428.0,M
154803.000,3921.5406,N,11234.5634,W,1428.0,M
154804.000,3921.5406,N,11234.5634,W,1428.0,M
154805.000,3921.5406,N,11234.5634,W,1428.0,M
154806.000,3921.5406,N,11234.5634,W,1428.0,M
154807.000,3921.5406,N,11234.5634,W,1428.0,M
154808.000,3921.5406,N,11234.5634,W,1428.0,M
154809.000,3921.5406,N,11234.5635,W,1428.0,M
154810.000,3921.5406,N,11234.5635,W,1428.0,M
154811.000,3921.5406,N,11234.5635,W,1428.0,M
154812.000,3921.5407,N,11234.5635,W,1428.0,M
154813.000,3921.5407,N,11234.5635,W,1428.0,M
154814.000,3921.5407,N,11234.5635,W,1428.0,M
154815.000,3921.5406,N,11234.5635,W,1428.0,M
154816.000,3921.5406,N,11234.5635,W,1428.0,M
154817.000,3921.5406,N,11234.5635,W,1427.9,M
154818.000,3921.5406,N,11234.5635,W,1427.9,M
154819.000,3921.5406,N,11234.5635,W,1427.9,M
154820.000,3921.5406,N,11234.5635,W,1427.9,M
154821.000,3921.5406,N,11234.5635,W,1427.9,M
154822.000,3921.5406,N,11234.5635,W,1427.9,M
154823.000,3921.5406,N,11234.5635,W,1427.9,M
154824.000,3921.5406,N,11234.5635,W,1427.9,M
154825.000,3921.5406,N,11234.5635,W,1427.9,M
154826.000,3921.5406,N,11234.5635,W,1427.9,M
154827.000,3921.5406,N,11234.5635,W,1427.9,M
154828.000,3921.5406,N,11234.5634,W,1427.9,M
154829.000,3921.5406,N,11234.5634,W,1427.9,M
154830.000,3921.5407,N,11234.5634,W,1427.9,M
154831.000,3921.5407,N,11234.5634,W,1427.9,M
154832.000,3921.5407,N,11234.5634,W,1427.9,M
154833.000,3921.5407,N,11234.5634,W,1427.9,M
154834.000,3921.5407,N,11234.5634,W,1427.9,M
154835.000,3921.5407,N,11234.5634,W,1427.9,M
154836.000,3921.5407,N,11234.5634,W,1427.9,M
154837.000,3921.5407,N,11234.5634,W,1427.9,M
154838.000,3921.5407,N,11234.5634,W,1427.9,M
154839.000,3921.5407,N,11234.5634,W,1427.9,M
154840.000,3921.5407,N,11234.5634,W,1427.9,M
154841.000,3921.5407,N,11234.5634,W,1427.9,M
154842.000,3921.5407,N,11234.5634,W,1427.9,M
154843.000,3921.5407,N,11234.5634,W,1427.9,M
154844.000,3921.5407,N,11234.5634,W,1427.9,M
154845.000,3921.5407,N,11234.5634,W,1427.9,M
154846.000,3921.5407,N,11234.5634,W,1427.9,M
154847.000,3921.5407,N,11234.5634,W,1427.9,M
154848.000,3921.5407,N,11234.5634,W,1427.9,M
154849.000,3921.5407,N,11234.5634,W,1427.8,M
154850.000,3921.5407,N,11234.5634,W,1427.8,M
154851.000,3921.5407,N,11234.5634,W,1427.8,M
154852.000,3921.5407,N,11234.5634,W,1427.8,M
154853.000,3921.5406,N,11234.5634,W,1427.8,M
154854.000,3921.5406,N,11234.5634,W,1427.8,M
154855.000,3921.5406,N,11234.5634,W,1427.8,M
154856.000,3921.5406,N,11234.5634,W,1427.8,M
154857.000,3921.5406,N,11234.5634,W,1427.8,M
154858.000,3921.5406,N,11234.5634,W,1427.9,M
154859.000,3921.5406,N,11234.5634,W,1427.9,M
154900.000,3921.5406,N,11234.5634,W,1427.9,M
154901.000,3921.5406,N,11234.5634,W,1427.9,M
154902.000,3921.5406,N,11234.5634,W,1427.9,M
154903.000,3921.5406,N,11234.5634,W,1427.9,M
154904.000,3921.5406,N,11234.5634,W,1427.9,M
154905.000,3921.5407,N,11234.5634,W,1427.9,M
154906.000,3921.5407,N,11234.5634,W,1427.9,M
154907.000,3921.5407,N,11234.5634,W,1427.9,M
154908.000,3921.5408,N,11234.5636,W,1427.9,M
154909.000,3921.5424,N,11234.5668,W,1428.5,M
154910.000,3921.5451,N,11234.5697,W,1429.7,M
154911.000,3921.5474,N,11234.5716,W,1429.9,M
154912.000,3921.5511,N,11234.5726,W,1430.7,M
154913.000,3921.5545,N,11234.5737,W,1431.3,M
154914.000,3921.5571,N,11234.5734,W,1432.3,M
154915.000,3921.5595,N,11234.5718,W,1433.7,M
154916.000,3921.5614,N,11234.5703,W,1435.2,M
154917.000,3921.5624,N,11234.5695,W,1436.6,M
154918.000,3921.5634,N,11234.5694,W,1438.0,M
154919.000,3921.5641,N,11234.5703,W,1440.4,M
154920.000,3921.5639,N,11234.5741,W,1444.6,M
154921.000,3921.5638,N,11234.5778,W,1448.9,M
154922.000,3921.5646,N,11234.5806,W,1453.4,M
154923.000,3921.5662,N,11234.5831,W,1454.8,M
154924.000,3921.5685,N,11234.5855,W,1456.6,M
154925.000,3921.5713,N,11234.5880,W,1459.7,M
154926.000,3921.5746,N,11234.5898,W,1462.4,M
154927.000,3921.5777,N,11234.5906,W,1462.6,M
154928.000,3921.5804,N,11234.5907,W,1464.8,M
154929.000,3921.5829,N,11234.5914,W,1468.3,M
154930.000,3921.5853,N,11234.5918,W,1470.6,M
154931.000,3921.5883,N,11234.5931,W,1473.1,M
154932.000,3921.5916,N,11234.5950,W,1475.9,M
154933.000,3921.5952,N,11234.5967,W,1475.9,M
154934.000,3921.5962,N,11234.5986,W,1478.2,M
154935.000,3921.5966,N,11234.6014,W,1481.2,M
154936.000,3921.5971,N,11234.6040,W,1481.9,M
154937.000,3921.5980,N,11234.6065,W,1484.1,M
154938.000,3921.5995,N,11234.6095,W,1486.2,M
154939.000,3921.6012,N,11234.6119,W,1488.1,M
154940.000,3921.6037,N,11234.6138,W,1490.3,M
154941.000,3921.6059,N,11234.6142,W,1491.3,M
154942.000,3921.6080,N,11234.6140,W,1493.3,M
154943.000,3921.6096,N,11234.6141,W,1496.0,M
154944.000,3921.6093,N,11234.6145,W,1499.1,M
154945.000,3921.6090,N,11234.6133,W,1501.2,M
154946.000,3921.6086,N,11234.6136,W,1504.1,M
154947.000,3921.6086,N,11234.6149,W,1505.0,M
154948.000,3921.6093,N,11234.6168,W,1507.5,M
154949.000,3921.6099,N,11234.6184,W,1509.7,M
154950.000,3921.6116,N,11234.6197,W,1512.4,M
154951.000,3921.6130,N,11234.6216,W,1515.1,M
154952.000,3921.6148,N,11234.6226,W,1517.3,M
154953.000,3921.6167,N,11234.6241,W,1518.2,M
154954.000,3921.6188,N,11234.6249,W,1520.4,M
154955.000,3921.6204,N,11234.6281,W,1522.9,M
154956.000,3921.6223,N,11234.6298,W,1525.4,M
154957.000,3921.6229,N,11234.6332,W,1527.8,M
154958.000,3921.6235,N,11234.6352,W,1529.2,M
154959.000,3921.6240,N,11234.6369,W,1530.8,M
155000.000,3921.6226,N,11234.6364,W,1532.3,M
155001.000,3921.6229,N,11234.6362,W,1533.2,M
155002.000,3921.6232,N,11234.6365,W,1533.9,M
155003.000,3921.6239,N,11234.6363,W,1535.7,M
155004.000,3921.6243,N,11234.6368,W,1536.5,M
155005.000,3921.6247,N,11234.6380,W,1537.9,M
155006.000,3921.6257,N,11234.6395,W,1539.4,M
155007.000,3921.6270,N,11234.6420,W,1541.2,M
155008.000,3921.6280,N,11234.6437,W,1543.1,M
155009.000,3921.6289,N,11234.6450,W,1544.8,M
155010.000,3921.6295,N,11234.6460,W,1546.4,M
155011.000,3921.6301,N,11234.6457,W,1547.8,M
155012.000,3921.6303,N,11234.6469,W,1549.4,M
155013.000,3921.6308,N,11234.6484,W,1551.0,M
155014.000,3921.6319,N,11234.6504,W,1553.1,M
155015.000,3921.6327,N,11234.6533,W,1555.0,M
155016.000,3921.6324,N,11234.6564,W,1557.0,M
155017.000,3921.6318,N,11234.6592,W,1558.6,M
155018.000,3921.6301,N,11234.6618,W,1560.1,M
155019.000,3921.6279,N,11234.6653,W,1561.8,M
155020.000,3921.6267,N,11234.6681,W,1563.2,M
155021.000,3921.6263,N,11234.6696,W,1564.8,M
155022.000,3921.6258,N,11234.6715,W,1566.5,M
155023.000,3921.6252,N,11234.6756,W,1567.2,M
155024.000,3921.6252,N,11234.6798,W,1568.7,M
155025.000,3921.6251,N,11234.6841,W,1570.1,M
155026.000,3921.6242,N,11234.6881,W,1571.5,M
155027.000,3921.6236,N,11234.6922,W,1572.8,M
155028.000,3921.6221,N,11234.6949,W,1574.1,M
155029.000,3921.6218,N,11234.6969,W,1575.3,M
155030.000,3921.6214,N,11234.6989,W,1576.9,M
155031.000,3921.6211,N,11234.7018,W,1578.3,M
155032.000,3921.6220,N,11234.7050,W,1579.8,M
155033.000,3921.6230,N,11234.7088,W,1581.3,M
155034.000,3921.6229,N,11234.7122,W,1582.6,M
155035.000,3921.6224,N,11234.7146,W,1584.1,M
155036.000,3921.6211,N,11234.7163,W,1585.5,M
155037.000,3921.6201,N,11234.7172,W,1586.8,M
155038.000,3921.6183,N,11234.7199,W,1588.0,M
155039.000,3921.6166,N,11234.7221,W,1589.6,M
155040.000,3921.6145,N,11234.7254,W,1591.1,M
155041.000,3921.6128,N,11234.7273,W,1592.4,M
155042.000,3921.6111,N,11234.7295,W,1593.7,M
155043.000,3921.6096,N,11234.7304,W,1594.9,M
155044.000,3921.6079,N,11234.7320,W,1596.2,M
155045.000,3921.6059,N,11234.7337,W,1597.7,M
155046.000,3921.6048,N,11234.7362,W,1599.3,M
155047.000,3921.6041,N,11234.7393,W,1599.9,M
155048.000,3921.6043,N,11234.7408,W,1601.0,M
155049.000,3921.6036,N,11234.7425,W,1602.1,M
155050.000,3921.6013,N,11234.7458,W,1603.4,M
155051.000,3921.5991,N,11234.7480,W,1604.5,M
155052.000,3921.5967,N,11234.7511,W,1605.5,M
155053.000,3921.5941,N,11234.7537,W,1606.7,M
155054.000,3921.5925,N,11234.7555,W,1607.7,M
155055.000,3921.5905,N,11234.7574,W,1608.8,M
155056.000,3921.5890,N,11234.7603,W,1610.0,M
155057.000,3921.5886,N,11234.7623,W,1611.1,M
155058.000,3921.5885,N,11234.7634,W,1612.3,M
155059.000,3921.5866,N,11234.7661,W,1613.6,M
155100.000,3921.5846,N,11234.7680,W,1615.0,M
155101.000,3921.5820,N,11234.7700,W,1616.2,M
155102.000,3921.6301,N,11234.5867,W,1612.1,M
155103.000,3921.6367,N,11234.5530,W,1612.8,M
155104.000,3921.6342,N,11234.5516,W,1613.7,M
155105.000,3921.6327,N,11234.5510,W,1615.6,M
155106.000,3921.6378,N,11234.5307,W,1616.0,M
155107.000,3921.6333,N,11234.5288,W,1617.4,M
155108.000,3921.6349,N,11234.5225,W,1618.4,M
155109.000,3921.6347,N,11234.5219,W,1619.3,M
155110.000,3921.6339,N,11234.5202,W,1620.2,M
155111.000,3921.6345,N,11234.5167,W,1621.4,M
155112.000,3921.6354,N,11234.5160,W,1623.2,M
155113.000,3921.6356,N,11234.5166,W,1624.5,M
155114.000,3921.6380,N,11234.5142,W,1625.8,M
155115.000,3921.6386,N,11234.5131,W,1627.1,M
155116.000,3921.6348,N,11234.5164,W,1628.1,M
155117.000,3921.6311,N,11234.5179,W,1630.0,M
155118.000,3921.6274,N,11234.5184,W,1631.6,M
155119.000,3921.6260,N,11234.5180,W,1632.8,M
155120.000,3921.6254,N,11234.5197,W,1634.0,M
155121.000,3921.6247,N,11234.5221,W,1635.2,M
155122.000,3921.6244,N,11234.5246,W,1636.3,M
155123.000,3921.6248,N,11234.5275,W,1637.4,M
155124.000,3921.6259,N,11234.5284,W,1638.7,M
155125.000,3921.6255,N,11234.5307,W,1640.3,M
155126.000,3921.6193,N,11234.5356,W,1642.4,M
155127.000,3921.6195,N,11234.5342,W,1643.7,M
155128.000,3921.6196,N,11234.5327,W,1645.0,M
155129.000,3921.6186,N,11234.5349,W,1646.5,M
155130.000,3921.6216,N,11234.5330,W,1648.0,M
155131.000,3921.6190,N,11234.5331,W,1650.2,M
155132.000,3921.6192,N,11234.5292,W,1651.8,M
155133.000,3921.6174,N,11234.5262,W,1653.2,M
155134.000,3921.6161,N,11234.5278,W,1658.9,M
155135.000,3921.6103,N,11234.5208,W,1661.7,M
155136.000,3921.6062,N,11234.5183,W,1664.6,M
155137.000,3921.6090,N,11234.5132,W,1666.7,M
155138.000,3921.6075,N,11234.5088,W,1669.7,M
155139.000,3921.6057,N,11234.5062,W,1668.9,M
155140.000,3921.6049,N,11234.5051,W,1670.6,M
155141.000,3921.6042,N,11234.5040,W,1672.2,M
155142.000,3921.6043,N,11234.5055,W,1673.7,M
155143.000,3921.6060,N,11234.5056,W,1675.6,M
155144.000,3921.6043,N,11234.5097,W,1678.2,M
155145.000,3921.6030,N,11234.5106,W,1678.4,M
155146.000,3921.6036,N,11234.5108,W,1680.3,M
155147.000,3921.6015,N,11234.5150,W,1682.5,M
155148.000,3921.6005,N,11234.5152,W,1684.3,M
155149.000,3921.5969,N,11234.5174,W,1686.3,M
155150.000,3921.5960,N,11234.5151,W,1688.2,M
155151.000,3921.5948,N,11234.5139,W,1690.7,M
155152.000,3921.5961,N,11234.5100,W,1692.6,M
155153.000,3921.5940,N,11234.5096,W,1693.2,M
155154.000,3921.5969,N,11234.5074,W,1694.7,M
155155.000,3921.5944,N,11234.5109,W,1697.2,M
155156.000,3921.5966,N,11234.5098,W,1699.0,M
155157.000,3921.5932,N,11234.5136,W,1701.3,M
155158.000,3921.5918,N,11234.5122,W,1702.6,M
155159.000,3921.5888,N,11234.5116,W,1704.4,M
155200.000,3921.5884,N,11234.5071,W,1706.0,M
155201.000,3921.5878,N,11234.5037,W,1707.3,M
155202.000,3921.5881,N,11234.5017,W,1709.1,M
155203.000,3921.5891,N,11234.5003,W,1710.5,M
155204.000,3921.5922,N,11234.4987,W,1711.4,M
155205.000,3921.5948,N,11234.4977,W,1712.9,M
155206.000,3921.5940,N,11234.5016,W,1715.6,M
155207.000,3921.5950,N,11234.5020,W,1717.1,M
155208.000,3921.5941,N,11234.5012,W,1718.8,M
155211.000,3921.5097,N,11234.5755,W,2016.2,M
155212.000,3921.5088,N,11234.6151,W,2063.9,M
155213.000,3921.4993,N,11234.6284,W,2110.9,M
155214.000,3921.4941,N,11234.6348,W,2147.9,M
155215.000,3921.4853,N,11234.6502,W,2174.7,M
155216.000,3921.4771,N,11234.6601,W,2198.8,M
155217.000,3921.4232,N,11234.7376,W,2327.8,M
155218.000,3921.4103,N,11234.7606,W,2369.0,M
155219.000,3921.4029,N,11234.7738,W,2391.4,M
155220.000,3921.3991,N,11234.7838,W,2411.0,M
155221.000,3921.3979,N,11234.7882,W,2423.5,M
155222.000,3921.3968,N,11234.7912,W,2433.8,M
155223.000,3921.3979,N,11234.7911,W,2439.0,M
155224.000,3921.3951,N,11234.7901,W,2446.5,M
155225.000,3921.3924,N,11234.7869,W,2453.2,M
155226.000,3921.3881,N,11234.7869,W,2462.8,M
155227.000,3921.3836,N,11234.7868,W,2474.1,M
155228.000,3921.3804,N,11234.7855,W,2482.7,M
155229.000,3921.3775,N,11234.7851,W,2488.6,M
155230.000,3921.3743,N,11234.7865,W,2497.8,M
155231.000,3921.3712,N,11234.7905,W,2508.9,M
155232.000,3921.3700,N,11234.7925,W,2516.0,M
155233.000,3921.3695,N,11234.7934,W,2520.4,M
155234.000,3921.3706,N,11234.7933,W,2522.5,M
155235.000,3921.3713,N,11234.7936,W,2524.9,M
155236.000,3921.3718,N,11234.7926,W,2528.6,M
155237.000,3921.3721,N,11234.7913,W,2532.3,M
155238.000,3921.3720,N,11234.7899,W,2533.9,M
155239.000,3921.3707,N,11234.7890,W,2536.9,M
155240.000,3921.3695,N,11234.7878,W,2539.7,M
155241.000,3921.3682,N,11234.7860,W,2542.4,M
155242.000,3921.3658,N,11234.7874,W,2546.0,M
155243.000,3921.3640,N,11234.7895,W,2549.3,M
155244.000,3921.3620,N,11234.7920,W,2553.1,M
155245.000,3921.3605,N,11234.7948,W,2557.5,M
155246.000,3921.3598,N,11234.7978,W,2561.5,M
155247.000,3921.3595,N,11234.8003,W,2566.3,M
155248.000,3921.3584,N,11234.8031,W,2571.5,M
155249.000,3921.3582,N,11234.8042,W,2570.8,M
155250.000,3921.3579,N,11234.8043,W,2570.9,M
155251.000,3921.3565,N,11234.8040,W,2573.7,M
155252.000,3921.3547,N,11234.8030,W,2577.7,M
155253.000,3921.3530,N,11234.8017,W,2581.7,M
155254.000,3921.3516,N,11234.8012,W,2584.7,M
155255.000,3921.3503,N,11234.8023,W,2585.8,M
155256.000,3921.3489,N,11234.8034,W,2589.3,M
155257.000,3921.3482,N,11234.8047,W,2591.0,M
155258.000,3921.3478,N,11234.8060,W,2594.0,M
155259.000,3921.3474,N,11234.8076,W,2596.8,M
155300.000,3921.3466,N,11234.8097,W,2599.1,M
155301.000,3921.3437,N,11234.8140,W,2603.3,M
155302.000,3921.3414,N,11234.8159,W,2606.2,M
155303.000,3921.3397,N,11234.8161,W,2608.1,M
155304.000,3921.3379,N,11234.8158,W,2609.5,M
155305.000,3921.3365,N,11234.8154,W,2611.7,M
155306.000,3921.3357,N,11234.8151,W,2614.6,M
155307.000,3921.3336,N,11234.8168,W,2617.6,M
155308.000,3921.3314,N,11234.8184,W,2621.0,M
155309.000,3921.3281,N,11234.8214,W,2624.2,M
155310.000,3921.3248,N,11234.8235,W,2626.7,M
155311.000,3921.3228,N,11234.8236,W,2629.4,M
155312.000,3921.3197,N,11234.8253,W,2632.9,M
155313.000,3921.3178,N,11234.8264,W,2635.1,M
155314.000,3921.3155,N,11234.8268,W,2637.1,M
155315.000,3921.3127,N,11234.8269,W,2639.0,M
155316.000,3921.3102,N,11234.8270,W,2641.2,M
155317.000,3921.3082,N,11234.8272,W,2643.5,M
155318.000,3921.3057,N,11234.8268,W,2646.4,M
155319.000,3921.3047,N,11234.8266,W,2649.8,M
155320.000,3921.3042,N,11234.8276,W,2653.1,M
155321.000,3921.3043,N,11234.8289,W,2651.6,M
155322.000,3921.3034,N,11234.8300,W,2653.8,M
155323.000,3921.3026,N,11234.8306,W,2653.9,M
155324.000,3921.3003,N,11234.8322,W,2656.0,M
155325.000,3921.2981,N,11234.8331,W,2658.5,M
155326.000,3921.2948,N,11234.8337,W,2660.6,M
155327.000,3921.2924,N,11234.8332,W,2662.8,M
155328.000,3921.2894,N,11234.8338,W,2665.2,M
155329.000,3921.2866,N,11234.8350,W,2668.0,M
155330.000,3921.2842,N,11234.8362,W,2670.9,M
155331.000,3921.2815,N,11234.8375,W,2673.9,M
155332.000,3921.2790,N,11234.8398,W,2676.4,M
155333.000,3921.2762,N,11234.8422,W,2679.3,M
155334.000,3921.2739,N,11234.8441,W,2682.4,M
155335.000,3921.2735,N,11234.8463,W,2680.3,M
155336.000,3921.2724,N,11234.8491,W,2682.5,M
155337.000,3921.2710,N,11234.8508,W,2685.0,M
155338.000,3921.2697,N,11234.8522,W,2687.7,M
155339.000,3921.2681,N,11234.8544,W,2690.7,M
155340.000,3921.2668,N,11234.8562,W,2693.2,M
155341.000,3921.2658,N,11234.8583,W,2690.4,M
155342.000,3921.2630,N,11234.8619,W,2692.7,M
155343.000,3921.2600,N,11234.8657,W,2694.7,M
155344.000,3921.2573,N,11234.8695,W,2696.7,M
155345.000,3921.2547,N,11234.8737,W,2698.5,M
155346.000,3921.2534,N,11234.8774,W,2701.0,M
155347.000,3921.2520,N,11234.8809,W,2703.3,M
155348.000,3921.2506,N,11234.8842,W,2706.1,M
155349.000,3921.2498,N,11234.8872,W,2708.5,M
155350.000,3921.2487,N,11234.8890,W,2711.3,M
155351.000,3921.2474,N,11234.8909,W,2713.7,M
155352.000,3921.2452,N,11234.8910,W,2716.5,M
155353.000,3921.2432,N,11234.8916,W,2718.5,M
155354.000,3921.2406,N,11234.8931,W,2721.2,M
155355.000,3921.2377,N,11234.8951,W,2724.2,M
155356.000,3921.2350,N,11234.8969,W,2727.9,M
155357.000,3921.2325,N,11234.8990,W,2731.4,M
155358.000,3921.2303,N,11234.9015,W,2734.9,M
155359.000,3921.2302,N,11234.9048,W,2730.3,M
155400.000,3921.2292,N,11234.9069,W,2733.4,M
155401.000,3921.2287,N,11234.9091,W,2736.2,M
155402.000,3921.2271,N,11234.9099,W,2739.1,M
155403.000,3921.2247,N,11234.9107,W,2742.1,M
155404.000,3921.2223,N,11234.9116,W,2744.2,M
155405.000,3921.2204,N,11234.9131,W,2740.5,M
155406.000,3921.2180,N,11234.9139,W,2742.6,M
155407.000,3921.2162,N,11234.9147,W,2744.8,M
155408.000,3921.2145,N,11234.9154,W,2747.2,M
155409.000,3921.2127,N,11234.9167,W,2749.2,M
155410.000,3921.2104,N,11234.9172,W,2751.1,M
155411.000,3921.2077,N,11234.9173,W,2752.3,M
155412.000,3921.2050,N,11234.9179,W,2754.2,M
155413.000,3921.2029,N,11234.9193,W,2756.5,M
155414.000,3921.2003,N,11234.9220,W,2759.2,M
155415.000,3921.1982,N,11234.9250,W,2762.7,M
155416.000,3921.1968,N,11234.9284,W,2766.7,M
155417.000,3921.1951,N,11234.9314,W,2769.9,M
155418.000,3921.1940,N,11234.9353,W,2765.2,M
155419.000,3921.1922,N,11234.9374,W,2767.5,M
